ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Tenure,TotalChildren,TotalSpent,TotalPurchases,Education_Encoded,Marital_Status_Encoded,Cluster,Income_Spent_Ratio,WebPurchase_Frequency
7912,1978,Graduation,Married,23.466729839343756,1,0,2013-04-22,2047.0724954900777,8,15,27,0,20,33,2,3,1,2,24.72534415512662,1,0,0,0,0,0,3,11,0,47,11.406384265299224,1.7020814183399917,12.448559818015823,55.761846411181324,2.5056222389647376,1.1246697110587993,0,0.5304769732826117,0.2630106026785957
7712,1946,PhD,Single,24.06080680200715,0,0,2014-04-28,2018.1165082365983,182,17,259,77,70,29,1,6,2,10,15.02093100613474,0,0,0,0,0,0,3,11,0,79,9.554325118389459,0.9504464285714286,15.108468039679934,142.21143209068683,4.252261905897649,0.6466636811464398,1,0.6279285713070764,0.627987840653616
1065,1963,Graduation,Single,24.37817038027385,0,0,2013-12-29,2510.368291545748,557,129,984,193,37,18,1,5,8,5,10.168724431638799,0,0,0,0,0,0,3,11,0,62,10.577660978587705,0.9504464285714286,16.734395973440698,142.21143209068683,2.5056222389647376,0.6466636811464398,1,0.6864500375705682,0.47269429509240934
7275,1971,Master,Single,23.30241951110751,1,1,2013-10-04,1033.6129416182991,79,1,31,4,4,12,3,2,1,4,19.873137580630683,0,0,0,0,0,0,3,11,0,54,10.947346599124042,2.4537164081085545,12.799068047704766,62.96597855114012,3.378942072431193,0.6466636811464398,0,0.549259189227276,0.18269267186260743
1343,1968,Graduation,Together,23.988153136364016,1,1,2012-09-26,1641.6886739413662,368,24,68,38,0,88,6,8,2,6,22.299240867878652,0,0,0,0,0,0,3,11,0,57,11.782133544870351,2.4537164081085545,14.992911262065071,127.80316781076925,2.5056222389647376,1.1246697110587993,0,0.6250131544865404,0.6789941710924675
1384,1992,Basic,Married,22.502435746654427,1,0,2013-11-23,338.66924753479384,6,4,14,8,8,22,2,2,1,2,24.72534415512662,1,0,0,0,0,0,3,11,0,33,10.750002250268487,1.7020814183399917,11.711620681593152,48.55771427122254,1.6323024054982818,1.1246697110587993,0,0.5204601321141152,0.18604647268330096
9967,1974,Graduation,Divorced,23.867745854106065,1,1,2013-05-30,917.7889926043815,160,15,196,15,11,50,8,6,1,7,24.72534415512662,0,0,0,0,0,0,3,11,0,51,11.318450219426603,2.4537164081085545,14.59562092732493,113.39490353085166,2.5056222389647376,0.6466636811464398,0,0.6115207115302004,0.5301079108606056
6181,1950,2n Cycle,Together,23.848540705104348,0,0,2012-07-31,1091.524916125258,488,21,238,56,108,28,1,8,7,11,19.873137580630683,0,0,0,0,0,0,3,11,0,75,11.863764648424674,0.9504464285714286,15.68515514213474,199.84448921035718,,1.1246697110587993,1,0.6576987387231461,0.6743222102827434
10507,1977,2n Cycle,Divorced,24.00970490600527,0,1,2013-07-25,454.4931965487114,691,7,69,0,7,23,4,2,2,7,24.72534415512662,0,1,0,0,0,0,3,11,0,48,11.172132058677642,1.7020814183399917,15.444381121575205,91.78250711097529,,0.6466636811464398,0,0.6432557660345205,0.17901685994183678
2674,1958,Master,Single,24.291664428755805,0,1,2012-09-04,2336.6323680248715,543,10,205,160,143,82,1,6,3,6,12.59482771888677,0,0,0,0,0,0,3,11,1,67,11.814468214104188,1.7020814183399917,15.973908666836756,120.59903567081047,3.378942072431193,0.6466636811464398,1,0.657588067449478,0.5078518889946448
2698,1976,Graduation,Single,23.72151311765891,0,1,2013-11-07,1554.820712180928,254,7,108,20,0,26,3,6,3,5,19.873137580630683,0,0,0,0,0,0,3,11,0,49,10.817671577988161,1.7020814183399917,14.486668523404603,113.39490353085166,2.5056222389647376,0.6466636811464398,1,0.6106974901453631,0.5546480087460617
3231,1973,Graduation,Married,23.461457140678355,1,0,2013-11-25,2857.8401385875004,5,4,10,2,2,7,1,1,0,3,24.72534415512662,0,0,0,0,0,0,3,11,0,52,10.74119795929522,1.7020814183399917,10.669042872480004,41.35358213126374,2.5056222389647376,1.1246697110587993,0,0.454747665863499,0.09309948515888022
4096,1968,Master,Divorced,23.564681927767808,1,0,2013-12-26,744.0530690835053,112,19,21,16,14,5,3,4,1,4,22.299240867878652,0,0,0,0,0,0,3,11,0,57,10.593265566063142,1.7020814183399917,13.31898421039638,77.3742428310577,3.378942072431193,0.6466636811464398,0,0.5652095899797293,0.37759838786771316
10476,1958,Graduation,Married,24.15684248384089,0,1,2014-05-13,49.109375,134,11,59,15,2,30,1,3,2,5,10.168724431638799,0,0,0,0,0,0,3,11,0,67,9.293360941150244,1.7020814183399917,13.74972938698193,84.5783749710165,2.5056222389647376,1.1246697110587993,1,0.5691857036439868,0.32281109267113955
5948,1975,Graduation,Single,23.96263359273504,0,1,2014-04-29,2828.884151334021,143,6,52,11,8,17,2,4,1,5,17.44703429338271,0,0,0,0,0,0,3,11,0,50,9.538970215053569,1.7020814183399917,13.66569596370572,84.5783749710165,2.5056222389647376,0.6466636811464398,0,0.5702919051372078,0.41933247612908464
9140,1960,2n Cycle,Together,23.808762652869092,1,1,2013-12-25,2626.192240559665,51,4,24,4,7,1,2,2,0,4,19.873137580630683,0,0,0,0,0,0,3,11,0,65,10.598411213699393,2.4537164081085545,12.2683117646692,55.761846411181324,,1.1246697110587993,0,0.5152855670637213,0.18870752980548833
10258,1965,Master,Single,23.389558137983443,2,1,2013-05-06,2770.9721768270624,27,0,5,0,0,3,2,1,0,3,24.72534415512662,0,0,0,0,0,0,3,11,0,60,11.374917151632928,3.2053513978771173,10.88888213410111,41.35358213126374,3.378942072431193,0.6466636811464398,0,0.4655445848897044,0.08791272821327273
5675,1960,PhD,Divorced,23.810878875488395,0,1,2012-10-04,2886.7961258409796,459,0,24,6,0,4,6,4,5,7,19.873137580630683,0,1,0,0,0,0,3,11,0,65,11.770100020615974,1.7020814183399917,14.739320135131987,127.80316781076925,4.252261905897649,0.6466636811464398,1,0.619016215747713,0.3398441808475528
4743,1969,PhD,Married,23.93916436141412,0,1,2013-03-03,2133.940457250516,689,8,167,11,8,88,5,8,4,11,19.873137580630683,0,0,0,0,0,0,3,11,0,56,11.511026056682251,1.7020814183399917,15.734370939752946,178.2320927904808,4.252261905897649,1.1246697110587993,1,0.6572648360739812,0.6949858301602863
8805,1960,Graduation,Single,23.769157061059296,0,1,2012-12-02,78.06536225347938,283,10,38,0,13,27,4,7,2,4,24.72534415512662,0,0,0,0,0,0,3,11,0,65,11.67636137814454,1.7020814183399917,14.322314513086063,106.19077139089288,2.5056222389647376,0.6466636811464398,0,0.6025587897919243,0.5995018288062228
1542,1975,Graduation,Single,23.939185982724382,1,2,2013-12-30,801.965043590464,347,0,35,4,3,7,6,4,2,8,17.44703429338271,0,0,0,0,0,0,3,11,0,50,10.572402549075083,3.2053513978771173,14.417938890716066,113.39490353085166,2.5056222389647376,0.6466636811464398,0,0.602273565238213,0.37834352044700914
6770,1985,Graduation,Married,22.761595827010808,1,0,2013-08-20,193.88931126739692,5,13,14,0,5,31,2,2,1,2,19.873137580630683,1,0,0,0,0,0,3,11,1,40,11.095788501784037,1.7020814183399917,11.8453659944977,48.55771427122254,2.5056222389647376,1.1246697110587993,0,0.5204101717877355,0.1802485690564875
8773,1971,Master,Together,23.96437142449514,0,1,2013-06-25,686.1410945765465,280,0,18,0,0,24,3,5,1,6,22.299240867878652,0,1,0,0,0,0,3,11,0,54,11.25327848495654,1.7020814183399917,14.114663380635449,98.98663925093408,3.378942072431193,1.1246697110587993,0,0.5889853370494905,0.4443149617850508
10475,1970,Master,Together,10.638604968178536,0,1,2013-04-01,1178.392877885696,187,5,65,26,20,14,2,4,2,6,17.44703429338271,0,0,0,0,0,0,3,11,0,55,11.451731015316117,1.7020814183399917,14.091727117299296,98.98663925093408,3.378942072431193,1.1246697110587993,0,1.3245841122449327,0.3492921720437024
10420,1955,Master,Divorced,23.704980605855134,0,1,2014-05-05,1670.6446611948456,95,14,64,2,9,38,1,4,2,3,22.299240867878652,0,0,0,0,0,0,3,11,0,70,9.441293334382323,1.7020814183399917,13.56998855622479,77.3742428310577,3.378942072431193,0.6466636811464398,0,0.572453054564955,0.42367076822337624
7514,1956,2n Cycle,Together,23.897373575951043,1,1,2013-07-03,2191.8524317574747,84,10,34,11,10,28,4,3,1,4,19.873137580630683,0,0,0,0,0,0,3,11,0,69,11.232301453356854,2.4537164081085545,13.238626250687044,70.17011069109891,,1.1246697110587993,0,0.5539782942511157,0.2670868488045634
2902,1958,Graduation,Together,10.638604968178536,1,1,2012-09-03,2568.2802660527063,19,4,12,2,2,6,1,1,0,3,17.44703429338271,0,0,0,0,0,0,3,11,0,67,11.815912399455659,2.4537164081085545,11.24925741197481,41.35358213126374,2.5056222389647376,1.1246697110587993,0,1.0573996727599921,0.08463163623708556
4345,1964,2n Cycle,Single,10.638604968178536,1,1,2014-01-12,1467.9527504204898,5,1,9,2,0,4,1,1,0,2,22.299240867878652,0,0,0,0,0,0,3,11,0,61,10.501284019526192,2.4537164081085545,10.164850759793099,34.14944999130495,,0.6466636811464398,0,0.9554683899061487,0.09522645022652373
793,1973,Graduation,Married,22.735116187803946,1,0,2012-10-06,744.0530690835053,18,3,17,3,0,4,1,2,0,3,27.15144744237459,0,0,0,0,0,0,3,11,0,52,11.767067913875746,1.7020814183399917,11.24925741197481,48.55771427122254,2.5056222389647376,1.1246697110587993,0,0.49479656576417125,0.1699658754957636
10909,1948,Graduation,Married,24.54214677079663,0,0,2014-01-15,309.7132602813145,992,24,694,51,19,119,0,5,10,5,7.742621144390828,1,0,1,0,0,0,3,11,0,77,10.484095602096183,0.9504464285714286,16.71976714964821,156.61969637060443,2.5056222389647376,1.1246697110587993,1,0.681267507109179,0.4769128582727063
3769,1972,PhD,Together,10.638604968178536,1,0,2014-03-02,541.3611583091496,25,1,13,0,0,3,1,1,0,3,22.299240867878652,0,0,0,0,0,0,3,11,0,53,10.172689407391278,1.7020814183399917,11.150106275429101,41.35358213126374,4.252261905897649,1.1246697110587993,0,1.0480797349634217,0.09830242131185284
8702,1976,2n Cycle,Together,23.04261581409814,1,1,2013-08-20,338.66924753479384,9,1,7,0,3,2,2,1,0,3,22.299240867878652,0,0,0,0,0,0,3,11,0,49,11.095788501784037,2.4537164081085545,10.23020305928042,41.35358213126374,,1.1246697110587993,0,0.44396882462542664,0.09012428452824375
4791,1980,Graduation,Together,23.667013974231907,1,1,2012-12-16,1062.5689288717786,19,1,17,2,0,2,1,1,0,3,24.72534415512662,0,0,0,0,0,0,3,11,0,45,11.652706564708964,2.4537164081085545,11.115512099070262,41.35358213126374,2.5056222389647376,1.1246697110587993,0,0.469662633028931,0.08581697260176188
2963,1979,Graduation,Together,24.29736283270751,0,0,2014-05-02,1670.6446611948456,709,93,374,104,80,80,1,8,6,6,12.59482771888677,0,0,0,0,0,0,3,11,0,46,9.491373965669787,0.9504464285714286,16.313236731156287,156.61969637060443,2.5056222389647376,1.1246697110587993,1,0.6713994783498266,0.8428705927019552
8216,1972,Master,Married,23.88430227312963,1,1,2013-10-11,251.8012857743557,158,0,76,13,7,71,6,4,4,3,17.44703429338271,0,0,0,0,0,0,3,11,0,53,10.922043337084945,2.4537164081085545,14.128255323309151,91.78250711097529,3.378942072431193,1.1246697110587993,0,0.591528911405704,0.3662318374455
8140,1973,Graduation,Together,22.834903479055797,1,0,2013-10-03,1525.8647249274486,10,14,29,4,2,36,3,2,1,4,15.02093100613474,0,0,0,0,0,0,3,11,0,52,10.950907497402419,1.7020814183399917,12.330882256967001,62.96597855114012,2.5056222389647376,1.1246697110587993,0,0.5400015055144377,0.1826332658251752
10146,1972,PhD,Together,23.49044392235561,1,0,2014-03-02,541.3611583091496,25,1,13,0,0,3,1,1,0,3,22.299240867878652,0,0,0,0,0,0,3,11,0,53,10.172689407391278,1.7020814183399917,11.150106275429101,41.35358213126374,4.252261905897649,1.1246697110587993,0,0.47466562625569036,0.09830242131185284
5289,1975,2n Cycle,Single,23.574147287607808,1,1,2012-11-09,917.7889926043815,8,4,12,15,4,29,2,1,1,2,15.02093100613474,0,0,0,0,0,0,3,11,0,50,11.713999966359236,2.4537164081085545,11.928215217419085,41.35358213126374,,0.6466636811464398,0,0.5059871337823266,0.08536793604847555
2587,1972,PhD,Married,23.166430309401974,1,0,2014-05-15,657.1851073230671,14,0,6,0,0,0,2,2,0,3,17.44703429338271,0,0,0,0,0,0,3,11,0,53,9.25251813965847,1.7020814183399917,10.096457746375872,48.55771427122254,4.252261905897649,1.1246697110587993,0,0.4358227664569572,0.2161573714108735
4405,1956,Master,Married,24.094683768837427,0,2,2013-07-30,107.02134950695877,622,7,115,30,0,15,2,6,3,12,17.44703429338271,0,0,0,0,0,0,3,11,0,69,11.157914598861115,2.4537164081085545,15.429568052571494,163.8238285105632,3.378942072431193,1.1246697110587993,1,0.6403722995745287,0.5377348918419234
8663,1974,Graduation,Divorced,23.52463793542003,1,1,2014-05-22,2510.368291545748,11,0,3,0,0,1,1,1,0,2,19.873137580630683,0,0,0,0,0,0,3,11,0,51,9.094097543835,2.4537164081085545,9.696664969055332,34.14944999130495,2.5056222389647376,0.6466636811464398,0,0.41219188986774935,0.10996143324610723
2589,1972,Graduation,Divorced,23.035908760939282,1,0,2014-02-07,1931.24854647616,25,3,16,8,5,2,2,2,1,3,19.873137580630683,0,0,0,0,0,0,3,11,0,53,10.340968732100219,1.7020814183399917,11.63989013062219,55.761846411181324,2.5056222389647376,0.6466636811464398,0,0.5052932902026122,0.1934054779405378
3421,1968,Master,Divorced,24.09327503804674,0,1,2013-04-21,1902.2925592226807,635,15,100,20,7,131,1,9,3,9,19.873137580630683,0,0,0,0,0,0,3,11,0,57,11.408592922165829,1.7020814183399917,15.635852821370314,163.8238285105632,3.378942072431193,0.6466636811464398,1,0.6489716651920113,0.7888790547091782
10490,1969,PhD,Married,23.821119224320082,1,1,2012-12-10,367.62523478827325,100,64,79,65,0,109,2,6,2,4,22.299240867878652,0,0,0,0,0,0,3,11,0,56,11.662915820408603,2.4537164081085545,14.49371978229804,98.98663925093408,4.252261905897649,1.1246697110587993,0,0.6084399161018736,0.5144511108877912
4094,1961,Graduation,Married,24.028794294780898,1,1,2012-08-25,2713.0602023201036,201,2,43,3,5,35,4,5,1,5,19.873137580630683,0,0,0,0,0,0,3,11,0,64,11.828813189498572,2.4537164081085545,13.956219521101897,91.78250711097529,2.5056222389647376,1.1246697110587993,0,0.5808123100097958,0.4226966746282644
9958,1972,Graduation,Married,24.127901725155226,0,1,2014-03-29,1612.7326866878868,642,14,49,0,7,57,1,9,2,9,17.44703429338271,0,0,0,0,0,0,3,11,0,53,9.928079260059139,1.7020814183399917,15.391868944412277,156.61969637060443,2.5056222389647376,1.1246697110587993,1,0.6379282011234756,0.9065197571706725
2534,1953,Graduation,Married,23.453263188981357,0,1,2014-04-21,164.93332401391754,97,1,41,6,2,41,2,4,1,3,22.299240867878652,0,0,0,0,0,0,3,11,0,72,9.655435494619354,1.7020814183399917,13.326783616810431,70.17011069109891,2.5056222389647376,1.1246697110587993,0,0.568227265836147,0.4142744262782413
4188,1957,Graduation,Single,23.42547829105365,0,1,2012-08-13,1583.7766994344074,204,5,39,17,0,89,3,5,2,4,24.72534415512662,0,0,0,0,0,0,3,11,1,68,11.845748822865623,1.7020814183399917,14.253545060117162,91.78250711097529,2.5056222389647376,0.6466636811464398,0,0.6084633527231198,0.4220923535326526
6613,1970,Master,Married,23.654700663441286,1,0,2012-10-12,1178.392877885696,513,7,133,46,14,14,6,8,4,8,24.72534415512662,0,0,0,0,0,0,3,11,0,55,11.757913685623334,1.7020814183399917,15.309407070896643,156.61969637060443,3.378942072431193,1.1246697110587993,1,0.6472035849752931,0.6803928157579333
10827,1967,PhD,Married,23.42821311744272,1,1,2012-08-07,1467.9527504204898,88,3,21,4,1,29,4,3,0,4,27.15144744237459,0,0,0,0,0,0,3,11,0,58,11.854105865387425,2.4537164081085545,12.957304999256692,62.96597855114012,4.252261905897649,1.1246697110587993,0,0.55306415962256,0.2530768692356327
5491,1951,Master,Together,23.729939835694644,0,1,2013-04-11,2076.028482743557,172,12,112,8,0,15,4,6,1,5,22.299240867878652,0,0,0,0,0,0,3,11,0,74,11.430404337980862,1.7020814183399917,14.10094460618247,98.98663925093408,3.378942072431193,1.1246697110587993,0,0.5942258894804187,0.5249158142256827
8402,1953,Master,Married,24.153584116511897,0,1,2013-12-17,1207.3488651391754,329,35,222,130,35,43,2,7,5,8,15.02093100613474,0,0,0,0,0,0,3,11,0,72,10.638612316080035,1.7020814183399917,15.438843696343266,156.61969637060443,3.378942072431193,1.1246697110587993,1,0.639194730764158,0.6579805516006678
8783,1950,Graduation,Married,23.95640365312307,0,1,2012-09-08,1207.3488651391754,296,13,104,11,13,17,3,4,2,9,12.59482771888677,0,0,0,0,0,0,3,11,0,75,11.808669640662067,1.7020814183399917,14.618414944551834,120.59903567081047,2.5056222389647376,1.1246697110587993,1,0.610209076296229,0.33873417766099306
10010,1953,PhD,Divorced,23.428542199836876,1,1,2012-09-06,1294.2168268996136,100,2,16,2,1,31,4,3,2,2,27.15144744237459,0,0,0,0,0,0,3,11,1,72,11.811573306976982,2.4537164081085545,13.016120228565066,62.96597855114012,4.252261905897649,0.6466636811464398,0,0.5555668004241293,0.25398817939248863
618,1977,PhD,Married,24.194610969385757,0,1,2012-09-28,541.3611583091496,422,7,238,69,46,15,1,7,2,12,15.02093100613474,0,0,0,0,0,0,3,11,0,48,11.779139280397716,1.7020814183399917,15.444381121575205,163.8238285105632,4.252261905897649,1.1246697110587993,1,0.6383397171013616,0.5942709253509777
9121,1972,Graduation,Married,24.369686799413333,1,0,2013-05-20,1207.3488651391754,1218,16,272,104,0,80,2,5,3,6,19.873137580630683,0,1,1,1,0,0,3,11,1,53,11.342383155160876,1.7020814183399917,16.548440920497594,113.39490353085166,2.5056222389647376,1.1246697110587993,1,0.6790584161670873,0.4408244662167809
361,1969,Master,Married,23.616712664905226,1,1,2014-02-18,2481.4123042922683,5,1,7,2,1,4,1,1,0,2,22.299240867878652,0,0,0,0,0,0,3,11,0,56,10.26415486841703,2.4537164081085545,10.096457746375872,34.14944999130495,3.378942072431193,1.1246697110587993,0,0.42751325680391383,0.09742643333227717
4310,1944,Graduation,Married,24.376571950355416,0,0,2014-01-22,773.0090563369846,507,93,520,242,40,26,1,5,10,5,7.742621144390828,0,0,0,1,0,0,3,11,1,81,10.442749965389897,0.9504464285714286,16.300942432381174,156.61969637060443,2.5056222389647376,1.1246697110587993,1,0.6687134870965112,0.47880108367732205
2678,1990,Graduation,Single,23.34177920691791,1,0,2013-02-13,1844.3805847157219,52,12,50,4,36,55,3,5,0,3,27.15144744237459,0,0,0,0,0,0,3,11,0,35,11.546068281931198,1.7020814183399917,13.481683030808622,70.17011069109891,2.5056222389647376,0.6466636811464398,0,0.5775773522359853,0.4330478460641581
6376,1979,Graduation,Single,23.966846721849485,1,0,2013-06-10,2452.456317038789,191,56,139,51,8,100,4,4,3,8,15.02093100613474,0,0,0,0,0,0,3,11,0,46,11.291415727890143,1.7020814183399917,14.886461300725141,120.59903567081047,2.5056222389647376,0.6466636811464398,1,0.6211272377001448,0.35425141509225255
524,1966,Basic,Together,22.83232742478658,0,0,2013-01-16,1410.0407759135312,2,23,11,8,6,46,1,2,1,2,24.72534415512662,0,0,0,0,0,0,3,11,0,59,11.598155692629362,0.9504464285714286,12.346117467512165,48.55771427122254,1.6323024054982818,1.1246697110587993,0,0.5407296960059064,0.17244120987882597
10341,1948,Graduation,Together,23.827677371700645,0,0,2014-02-23,1352.1288014065724,68,28,39,16,30,41,1,2,2,5,10.168724431638799,0,0,0,0,0,0,3,11,0,77,10.22709771674538,0.9504464285714286,13.56998855622479,77.3742428310577,2.5056222389647376,1.1246697110587993,1,0.5695053002665472,0.19555890198695294
5654,1972,Graduation,Married,23.397516329781688,2,1,2014-03-16,1033.6129416182991,20,4,10,6,4,17,2,2,0,3,19.873137580630683,0,0,0,0,0,0,3,11,0,53,10.053640920384327,3.2053513978771173,11.688097225174394,48.55771427122254,2.5056222389647376,1.1246697110587993,0,0.49954435592367213,0.1989329055849694
4098,1973,Graduation,Married,22.935538850816446,1,1,2014-01-28,135.97733676043816,20,3,16,0,4,1,3,2,0,4,19.873137580630683,0,0,0,0,0,0,3,11,0,52,10.405835376443743,2.4537164081085545,11.21694436045069,55.761846411181324,2.5056222389647376,1.1246697110587993,0,0.4890639122721721,0.19219985014634278
5824,1972,PhD,Together,23.347631075097524,2,1,2014-04-11,78.06536225347938,7,0,1,0,0,0,1,1,0,2,19.873137580630683,0,0,0,0,0,0,3,11,0,53,9.783580362385708,3.2053513978771173,8.850773428712332,34.14944999130495,4.252261905897649,1.1246697110587993,0,0.3790865720056938,0.10221206991303865
7000,1972,2n Cycle,Single,24.12825342512359,0,0,2013-10-13,570.317145562629,279,172,74,38,8,246,1,2,10,10,7.742621144390828,0,0,0,0,0,0,3,11,0,53,10.91468957707847,0.9504464285714286,15.480773689180953,171.027960650522,,0.6466636811464398,1,0.6416035763724849,0.1832392928700533
2561,1966,Graduation,Single,24.09268440870288,0,1,2012-11-11,1352.1288014065724,977,12,253,16,12,101,4,4,3,12,24.72534415512662,0,1,0,0,0,0,3,11,0,59,11.710785018679275,1.7020814183399917,16.241098022309014,149.41556423064563,2.5056222389647376,0.6466636811464398,1,0.6741091090888288,0.34156548801978726
5229,1969,PhD,Together,23.892665206663757,0,1,2014-02-16,2394.5443425318304,30,1,8,0,0,3,1,1,0,3,22.299240867878652,0,0,0,0,0,0,3,11,0,56,10.278586132620081,1.7020814183399917,11.150106275429101,41.35358213126374,4.252261905897649,1.1246697110587993,0,0.4666748635610268,0.09728964539455517
4086,1959,Graduation,Married,22.59950669737324,0,0,2012-12-28,2278.7203935179127,6,1,7,23,4,19,1,1,1,2,24.72534415512662,0,0,0,0,0,0,3,11,0,66,11.631956329597276,0.9504464285714286,11.664191256808369,41.35358213126374,2.5056222389647376,1.1246697110587993,0,0.516125923145221,0.08597006141224244
2428,1970,Graduation,Married,23.098136691180493,1,0,2013-05-04,715.0970818300259,3,18,26,11,8,12,3,2,0,4,22.299240867878652,0,0,0,0,0,0,3,11,0,55,11.3794761197553,1.7020814183399917,12.044342768138748,55.761846411181324,2.5056222389647376,1.1246697110587993,0,0.5214421807771884,0.17575501534098806
8254,1974,PhD,Married,23.348263926012315,1,0,2013-04-13,1438.9967631670106,14,0,2,0,0,7,1,1,0,2,24.72534415512662,0,0,0,0,0,0,3,11,0,51,11.426081533442051,1.7020814183399917,10.292773551578222,34.14944999130495,4.252261905897649,1.1246697110587993,0,0.44083678273445576,0.08751906741372209
2836,1972,PhD,Married,23.62028711546212,1,0,2013-09-16,1815.4245974622424,10,1,7,0,0,1,1,1,0,2,24.72534415512662,0,0,0,0,0,0,3,11,0,53,11.009504643546556,1.7020814183399917,10.02472719540491,34.14944999130495,4.252261905897649,1.1246697110587993,0,0.4244117417540875,0.09083060794984725
8418,1958,2n Cycle,Single,23.48586979634164,1,1,2014-03-30,1786.468610208763,7,10,17,8,6,13,2,2,0,3,22.299240867878652,0,0,0,0,0,0,3,11,0,67,9.917704445662473,2.4537164081085545,11.688097225174394,48.55771427122254,,0.6466636811464398,0,0.4976650780459931,0.20165956859852824
1362,1972,Graduation,Single,23.249872403333445,0,0,2013-03-04,2220.808419010954,33,87,64,175,16,74,1,6,1,6,22.299240867878652,0,0,0,0,0,0,3,11,0,53,11.509041234909692,0.9504464285714286,14.602169644883439,106.19077139089288,2.5056222389647376,0.6466636811464398,1,0.6280537540838227,0.5213292643179135
7152,1983,Master,Married,23.0513069664846,1,0,2013-04-05,1902.2925592226807,12,0,13,2,0,10,1,1,0,3,22.299240867878652,0,0,0,0,0,0,3,11,0,42,11.443257132575695,1.7020814183399917,10.968370933477104,41.35358213126374,3.378942072431193,1.1246697110587993,0,0.47582425367136644,0.08738770687528158
10033,1973,2n Cycle,Divorced,23.221181724697004,1,0,2014-02-13,1612.7326866878868,2,3,10,11,2,10,1,1,0,3,19.873137580630683,0,0,0,0,0,0,3,11,0,52,10.299834107287072,1.7020814183399917,11.006559695149932,41.35358213126374,,0.6466636811464398,0,0.4739879229937661,0.09708894236388776
9349,1985,Graduation,Married,24.5446331004826,0,0,2013-12-19,2481.4123042922683,693,21,118,110,147,42,1,6,5,11,10.168724431638799,0,0,1,1,0,0,3,11,0,40,10.628718816239111,0.9504464285714286,15.958405697232621,171.027960650522,2.5056222389647376,1.1246697110587993,1,0.6501790282177347,0.5645083009283195
274,1973,Graduation,Single,23.357263893603772,1,1,2013-12-23,2220.808419010954,9,3,15,2,3,2,2,2,0,3,19.873137580630683,0,0,0,0,0,0,3,11,0,52,10.608620469399032,2.4537164081085545,10.84746574289695,48.55771427122254,2.5056222389647376,0.6466636811464398,0,0.464415086985743,0.18852592622849276
3388,1967,Graduation,Divorced,24.21984615493671,1,1,2013-10-30,512.4051710556702,129,26,67,3,67,2,5,6,1,5,22.299240867878652,0,0,0,0,0,0,3,11,0,58,10.849797121172523,2.4537164081085545,13.981351494815716,98.98663925093408,2.5056222389647376,0.6466636811464398,0,0.5772683858260557,0.5530057320879737
922,1979,2n Cycle,Married,23.218173370570646,1,1,2013-05-04,2336.6323680248715,16,2,11,3,0,16,2,1,1,2,24.72534415512662,1,0,0,0,0,0,3,11,0,46,11.3794761197553,2.4537164081085545,11.342142064039415,41.35358213126374,,1.1246697110587993,0,0.48850277250559837,0.08787750767049403
8588,1961,Graduation,Married,24.028794294780898,1,1,2012-08-25,2713.0602023201036,201,2,43,3,5,35,4,5,1,5,19.873137580630683,0,0,0,0,0,0,3,11,0,64,11.828813189498572,2.4537164081085545,13.956219521101897,91.78250711097529,2.5056222389647376,1.1246697110587993,0,0.5808123100097958,0.4226966746282644
2518,1986,2n Cycle,Together,22.711374856850227,0,0,2013-01-25,512.4051710556702,5,4,5,4,2,10,1,0,1,2,22.299240867878652,0,0,0,0,0,0,3,11,0,39,11.581719612727284,0.9504464285714286,10.669042872480004,34.14944999130495,,1.1246697110587993,0,0.4697664910084471,0.0
574,1964,Graduation,Married,23.59913873085953,0,0,2014-04-23,2828.884151334021,14,36,11,3,26,35,1,1,1,4,10.168724431638799,0,0,0,0,0,0,3,11,0,61,9.627617286432606,0.9504464285714286,12.730675034287541,55.761846411181324,2.5056222389647376,1.1246697110587993,0,0.5394550699276246,0.10386785953874757
3220,1983,Graduation,Married,23.522385975214043,1,0,2013-02-14,917.7889926043815,29,12,59,19,1,36,2,3,0,4,24.72534415512662,0,0,0,0,0,0,3,11,0,42,11.544154700070948,1.7020814183399917,13.054062583690595,62.96597855114012,2.5056222389647376,1.1246697110587993,0,0.5549633696788197,0.25987177735772743
5967,1952,Graduation,Together,23.305554434968343,1,1,2013-07-18,1786.468610208763,26,2,19,10,5,8,3,2,1,3,24.72534415512662,0,0,0,0,0,0,3,11,0,73,11.19168914567787,2.4537164081085545,11.887374128378806,55.761846411181324,2.5056222389647376,1.1246697110587993,0,0.5100661373042745,0.17870403421385073
1183,1949,Master,Married,23.410342508063415,1,1,2013-09-21,367.62523478827325,9,1,4,3,2,3,1,1,0,2,19.873137580630683,0,0,0,0,0,0,3,11,0,76,10.9926384627567,2.4537164081085545,10.23020305928042,34.14944999130495,3.378942072431193,1.1246697110587993,0,0.43699501858021716,0.09096997080255317
